,text,reviewId,city,lan,5D,Reliability,Tangibility,Empathy,Responsiveness,Assurance
71,"Having tried thoroughly enjoyed our omakase experiences at Mujo and Hiyakawa we have been trying to find other similar experiences in Atlanta. I am happy to report that Brush's omakase did not disappoint. The service was outstanding. Both the servers and the chef spent generous amounts of time talking with us and making sure we had everything we needed/wanted. We did the 16 course menu and it was the perfect amount a food and I would say it is a better value when compared to Mujo or Hiyakawa. I would say the atmosphere sits in between those two. Mujo having a very chill comfortable vibe and Hiyakawa being more like a museum and culinary course. At Brush you get a more chill vibe and can get as little or as much information you want to the meal. I would also say that Brush is much less overbearing on the rules than either Mujo and Hiyakawa which was very nice. The quality of the fish and dishes were amazing. Brush has a unique rice and some unique presentations that the other places don't have. All things considered I think Brush my be the best overall place (accounting for price, comfort and experience). The only draw back of the omakase experience for me is the the space in not an intimate as the other spots I have mentioned. You can definitely tell you are in Buckhead.",ChZDSUhNMG9nS0VJQ0FnSUQ5bWRfU1JnEAE,Atlanta,en,"Empathy, Assurance",False,False,True,False,True
81,"The vibe here is so relaxing I nearly fell asleep meditating. Great eats, and even greater vibes and service. Highly recommend.",ChZDSUhNMG9nS0VJQ0FnSUQ5MnBUaUlBEAE,Atlanta,en,"Tangibility, Empathy",False,True,True,False,False
93,"First time in and trying arepas and although the taste of the yucca arepas is so unique that some may find it more interesting than delicious, I still enjoyed it. Probably more than the meal I enjoyed the customer service. They were freakishly kind for atlanta service standards. So personal, attentive, & warm….which is probably the basis for my review. They have house made sauces, sandwich freebies, & vegan options. I wished the portions were larger and there was a sign on building because without it you’ll certainly miss it. Overall do recommend",ChdDSUhNMG9nS0VJQ0FnSUQ5dUtyQjdnRRAB,Atlanta,en,"Empathy, Tangibility",False,True,True,False,False
104,"Lit lit lit, the bartender was amazing, great personality, service and everything. The energy from the other customers blew me away. When karaoke got started everybody sang with each other and gased up everyone singing. It was a great time, and i would definitely recommend Vision Lounge when you are in ATL!",ChZDSUhNMG9nS0VJQ0FnSUNEbE52YmVREAE,Atlanta,en,"Empathy, Responsiveness",False,False,True,True,False
106,vision is one of my favorite places to be whether it’s for happy hour during the week or the party on the weekends. Food is 10/10! I had the lamb chops & they were some of the best I’ve had in ATL. Service is 10/10 sit at the bar and ask for Kiasi she’s my favorite. Drinks and ambiance 10/10. I go weekly and haven’t been disappointed yet.,ChdDSUhNMG9nS0VJQ0FnSUM5M3R1TzR3RRAB,Atlanta,en,"Assurance, Empathy, Tangibility",False,True,True,False,True
114,Had an amazing time here a couple months ago and made sure to take down my servers number if i'd be back. Reached out to her when I arrived and she let me know she no longer works there. That should have been a sign to leave tbh because the experience this time around was COMPLETELY different. Not only was our server a nightmare but the manager was as well. The table behind us was dealing with the same issues we were. I guess they only keep the servers who are terrible at their job.,ChZDSUhNMG9nS0VJQ0FnSUREeDltVU9nEAE,Atlanta,en,Responsiveness,False,False,False,True,False
125,Lovely setting and wonderful food,ChZDSUhNMG9nS0VJQ0FnSUMxLUlYV1VBEAE,Atlanta,en,"Tangibility, Assurance",False,True,False,False,True
130,I like the atmosphere but there is nothing vegan here.,ChdDSUhNMG9nS0VJQ0FnSUNaMDdySl9BRRAB,Atlanta,en,,False,False,False,False,False
141,Go see raelene she’s the best great place,ChZDSUhNMG9nS0VJQ0FnSUNEZ0t1N0hBEAE,Atlanta,en,Empathy,False,False,True,False,False
148,Me and my lady had such an amazing time at Babylon Cafe. Will definitely return.,ChdDSUhNMG9nS0VJQ0FnSUNkMEtubTN3RRAB,Atlanta,en,,False,False,False,False,False
154,The best but it’s so hard to get them on Uber eats,ChdDSUhNMG9nS0VJQ0FnSURPZ3E2ZGtnRRAB,Atlanta,en,Responsiveness,False,False,False,True,False
163,The food is good but service is bad.,ChZDSUhNMG9nS0VJQ0FnSUM5NDRqUEhnEAE,Atlanta,en,Responsiveness,False,False,False,True,False
176,"I really wanted to leave a better review - the staff were excellent- very friendly, helpful and warm. I just don’t know what was happening in the kitchen - the place was not full but we waited 15 minutes to get seated and it took over an hour for us to get our food after stepping into the restaurant. Food was not great either - the pancakes were hard around the edges - maybe sitting too long under a food warmer? I feel sad to leave this review. Again, staff were super. I’ll come back again and then hopefully update this review!",ChdDSUhNMG9nS0VJQ0FnSUREc3VIXzl3RRAB,Atlanta,en,"Responsiveness, Reliability",True,False,False,True,False
179,Great customer service and food. I definitely recommend this restaurant.,ChdDSUhNMG9nS0VJQ0FnSUNEeVltN3VRRRAB,Atlanta,en,"Assurance, Empathy",False,False,True,False,True
191,"Beautiful evening. Upscale, but also casual. Great food, great service. Adding to our rotation.",ChZDSUhNMG9nS0VJQ0FnSUM5NVBLTUN3EAE,Atlanta,en,"Tangibility, Empathy",False,True,True,False,False
192,"Daniel and Wesley took care of us, and they treated us like kings. I would rate this as a top 5 dining experience of my life!",ChdDSUhNMG9nS0VJQ0FnSURkXzhtb2pRRRAB,Atlanta,en,"Empathy, Responsiveness",False,False,True,True,False
205,"Jake, the bartender, was super friendly and greeted us with a special refreshing lemon and cucumber vodka or gin concoction for our anniversary at the bar to start. Shaq was an amazing server and gave us great food recommendations. He had a great attitude. Jessie brought us a trio of focaccia bread that was too die for to start. These 3 made us feel very important and filled our evening with their warm smiles and positive attitudes. The fresh ravioli seafood pasta inspired by Venice is what I really enjoyed. It was mouth watering. For dessert, the chocolate bombe, tiramisu and coffee copa ice cream were all so yummy. I can't wait to eat here again the next time I visit Atlanta.",ChZDSUhNMG9nS0VJQ0FnSUNEalpETkp3EAE,Atlanta,en,Empathy,False,False,True,False,False
210,"Had the pairing menu the Red snapper was dry and tough sent back. Nothing about this Italian restaurant smelled like homemade Italian food. Reading the reviews I must of come on an off night I would never come back the manager Kenneth Mitten gave me his business card said please come back but call me first so I can arrange something special for you guys. One chance they get there's to many other great restaurants to try plus Im staying in mid-town Pricci was a long Uber ride and not worth the time we invested. I know they have 6 other restaurants under their umbrella, won't try any of the others.",ChdDSUhNMG9nS0VJQ0FnSUQ5Z0llc3FnRRAB,Atlanta,en,Assurance,False,False,False,False,True
213,"Got 3 dishes off vegan menu for take out: red curry tofu, drunken noodles and basil stir fry all requested hot. Red curry was decent though tasted like curry paste was from a can and mild. The drunken noodles and basil were tasteless with no spice and no depth of flavor. Food was not ready on time and prices are high.",ChZDSUhNMG9nS0VJQ0FnSUREMjVHcEFREAE,Atlanta,en,"Reliability, Responsiveness",True,False,False,True,False
221,The snapper was wonderful,ChRDSUhNMG9nS0VJQ0FnSUQ5XzZGLRAB,Atlanta,en,Tangibility,False,True,False,False,False
244,"Taqueria definition: a Mexican restaurant specializing in tacos. As a mexican, I felt out of place at this taqueria because it is NOT AUTHENTIC. This is basically a locally owned On the Border / La Frontera Grill. The food isn't the worst but far from flavorful. Even the cashier said, ""Were a boring Taqueria"" My husband hates these types of places because they profit/benefit from the name 'Taqueria' when the flavor/authenticity isn't there. It's cultural appropriation, but I'm sure it's okay since some of the workers were Hispanic, and 1 co-Founder is Mexican. But the main guy is Mike Klank, a white American. It saddens me that Mr. Hernandez has accepted to Americanize our Mexican culture for financial gain. It's altered to fit the demographic they're looking for. The same thing is happening in Mexico. I understand that, but its not right. Its white-washed. Health inspection was an 86 B. No onions or cilantro on the tacos. Tacos are made with flour tortillas, not corn. No salsa bar. Enchilada is $4 each, and it looked like vomit. The chicken it had was rotisserie chicken. Canned beer was $5 each. Guac was the only decent thing there. We took the food to go, adding a 5% fee. We went to El Rey del Taco right after for real Mexican food. Don't recommend and won't be back.",ChdDSUhNMG9nS0VJQ0FnSUM5M2Z6ZnlBRRAB,Atlanta,en,"Empathy, Tangibility",False,True,True,False,False
247,"I love the food however I went in on a busy night and my husband was in line to order (3 spots away) and I’m pregnant so I found a table to sit at and was promptly told to leave the table until my order had been completed. I understand that may be the policy normally, but as I am very pregnant I would think MAYBE an exception could be made especially when my husband was 3 people away from ordering. So great food but really insensitive service.",ChdDSUhNMG9nS0VJQ0FnSURkZ0xDb29BRRAB,Atlanta,en,Empathy,False,False,True,False,False
251,I ordered the thai chicken fried rice with no onions and no tomatoes and it was perfect!! The rice was seasoned and sticky just how i like it. I didn’t even need to use duck or soy sauce as i always do. This is definitely a hidden gem and I’m glad i live 6 minutes away because i will definitely be coming back!,ChdDSUhNMG9nS0VJQ0FnSUNqZ0tLVXlBRRAB,Atlanta,en,"Reliability, Tangibility",True,True,False,False,False
259,"****Update:3/9/23 just came back from lunch. We had the tom ka soup, massaman chicken, pad thai and spring rolls with peanut sauce. Omg. So good.***** Had the massaman chicken and spring rolls with peanut sauce for lunch today and the food was exquisite. Excellent curbside service. We phoned ahead and were in and out within 5 minutes or less. So much food for the price. Definitely & highly reccomend!",ChdDSUhNMG9nS0VJQ0FnSUQ4bjdLMjF3RRAB,Atlanta,en,"Reliability, Assurance",True,False,False,False,True
272,"When I came to the establishment, the service was good. The food was excellent. I recommend you to go.",ChdDSUhNMG9nS0VJQ0FnSUQ5ejYtRG93RRAB,Atlanta,en,"Assurance, Reliability",True,False,False,False,True
273,"Great breakfast! Very busy place so I ordered To go and it didn't take long, even with the crowd. The ladies taking orders and handing out the food were very t y nice.",ChdDSUhNMG9nS0VJQ0FnSURENzYyajZRRRAB,Atlanta,en,"Responsiveness, Empathy",False,False,True,True,False
277,"Probably the worst and craziest experience I have ever had, walked in looking forward to the food, since I don’t have a Waffle House where I am from and I had the worst customer service ever. The to go person was taking orders and decided they didn’t want to take our order because they didn’t receive any tips from people, even though there is a 20% gratuity added. No one took our order after it was very disheartening I wouldn’t recommend this location to anyone!",ChdDSUhNMG9nS0VJQ0FnSUQ5OGUzdS1RRRAB,Atlanta,en,"Empathy, Responsiveness",False,False,True,True,False
279,Had high hopes for this place after finding it on eater Atlanta.. tacos were over cooked and dry. Paid $45 or 13 tacos so they’re not cheap either,ChdDSUhNMG9nS0VJQ0FnSUM5cTdYQjdnRRAB,Atlanta,en,"Reliability, Tangibility",True,True,False,False,False
280,The place offers Mexican food cooked by actual Mexicans. Unfortunately the food could be a little bit better. The place seems to be more focused towards being a supermarket than an actual restaurant.,ChdDSUhNMG9nS0VJQ0FnSUQxbjZPVTBRRRAB,Atlanta,en,"Tangibility, Reliability",True,True,False,False,False
284,$30 for a 10 piece and fries... And it was AWFUL. I don't mind paying more if the food is good. This was not good.,ChdDSUhNMG9nS0VJQ0FnSUM5NC1qLWlRRRAB,Atlanta,en,Assurance,False,False,False,False,True
286,"The best sports bar in the ATL, hands down! Wings & Spinach-Artichoke dip was awesome!!!",ChZDSUhNMG9nS0VJQ0FnSUM5NU1ybEtnEAE,Atlanta,en,Tangibility,False,True,False,False,False
287,Good neighborhood spot for a drink n bar bites. The onion rings were good. A lot of people were coming in and leaving with a pizza - so assume they do a good pie. Service is ok - they seem to be busy all the time and make an effort to keep up.,ChdDSUhNMG9nS0VJQ0FnSURka2NqY19BRRAB,Atlanta,en,Responsiveness,False,False,False,True,False
295,It's definitely for the young and younger. Too much for My lungs and pocket,ChZDSUhNMG9nS0VJQ0FnSUNqOXJTU1NREAE,Atlanta,en,Tangibility,False,True,False,False,False
300,"Teranga city was a vibe. We got there at 1:30 on a sat. morning we made a reservation in advance it was 9 of us. We got checked in and were seated. The server was very nice and brought everything we asked for. The only thing I think I didn't receive was my plantains and I'm not sure what happened, but i forgot to ask. The hookah girl was nice and gave nice recommendations. They have outside and inside places to sit. Nice atmosphere. Food was DELICIOUS. Wings were $1 a piece min. Of 5. Lamb chops $5 min. Of 3. $5 margaritas. I had jollof rice, orka and wings all of it was cooked fresh and good tasting. They got the tables cleaned up immediately after you were done with something. We brought a cake in and they put it up for is until we asked for it. The server came out with the cake and sparklers and they had a happy birthday sign. Awesome time we will be back!",ChdDSUhNMG9nS0VJQ0FnSUREMl8zM3FBRRAB,Atlanta,en,"Empathy, Tangibility, Reliability",True,True,True,False,False
310,The trenches,ChdDSUhNMG9nS0VJQ0FnSUNqdGQ3TXlnRRAB,Atlanta,en,(No relevant dimension),False,False,False,False,False
314,"We came here after a friend recommended their sushi buffet on Mondays - we were not disappointed! The staff were also very accommodating and friendly - thank you Tracy, Ashanti, Emma & Isabella!",ChdDSUhNMG9nS0VJQ0FnSUNqMFlQVG5BRRAB,Atlanta,en,"Empathy, Responsiveness",False,False,True,True,False
328,"small wings, they dont even taste good. would not recommend.",ChZDSUhNMG9nS0VJQ0FnSUROZ3V2YU13EAE,Atlanta,en,Reliability,True,False,False,False,False
329,"After shopping at Bestbuy, we just needed to get a quick bite to eat. We walked out and we found this place in the same plaza.",ChZDSUhNMG9nS0VJQ0FnSUMxNVpXdkRnEAE,Atlanta,en,Tangibility,False,True,False,False,False
330,I just didn't care for it at all. The fries were cold and disgusting and the wings were mediocre at best. ugh 🤮,ChZDSUhNMG9nS0VJQ0FnSUMxOGZYS09REAE,Atlanta,en,Tangibility,False,True,False,False,False
331,I came here plenty times before but the last few times have the wings have been a hit or miss and today was a miss. The sauce was too thick like ketchup. I’ll just stick to American Deli lol,ChdDSUhNMG9nS0VJQ0FnSUMxdFBlZG1BRRAB,Atlanta,en,Reliability,True,False,False,False,False
334,"Lazy drive thru window cash register girl messed up my order, get it together",ChdDSUhNMG9nS0VJQ0FnSURzdGR2UXlRRRAB,Atlanta,en,Responsiveness,False,False,False,True,False
351,"Amazing fresh sushi and sashimi, the best I have had in Atlanta. I eat sushimi 1-2 times a week and I would go here every time if I could. The wait is a bit long but it is well worth it",ChdDSUhNMG9nS0VJQ0FnSUM1a2NHbDNBRRAB,Atlanta,en,"Tangibility, Reliability",True,True,False,False,False
353,"Starfish is solid! I think my most fundamental critique is that as a result of the pandemic they reinvented themselves as a “to go” restaurant and prioritize that business over in place customers. As dine in patrons we felt somewhat neglected. And maybe most importantly, the food deserved better. The sushi was for the most part top notch. The music felt as though it had been chosen to keep the sushi chef in rhythm but again, not conducive to a pleasant in place dining experience. I still recommend starfish as a quality sushi experience but you may consider the to go option.",ChdDSUhNMG9nS0VJQ0FnSURaN1B1WDVnRRAB,Atlanta,en,"Responsiveness, Tangibility",False,True,False,True,False
359,"I’ve had both the build-your-own poke bowl and the açaí bowl, and both were great!",ChdDSUhNMG9nS0VJQ0FnSUR0MmVQaDZRRRAB,Atlanta,en,Tangibility,False,True,False,False,False
361,"Fresh fish, excellent variety of toppings and sauces. Staff was friendly, accommodating, and knowledgeable about ingredients in case you have allergies. They also gave free miso soup both times I’ve been!",ChZDSUhNMG9nS0VJQ0FnSUN0Mk5fWGRnEAE,Atlanta,en,"Assurance, Empathy",False,False,True,False,True
363,"This place has the freshest and best quality ingredients and combos for poke in the neighborhood/region! It provides a variety of proteins, vegetables, toppings, and sauces which I love to select for every visit and is conveniently located in the heart of Buckhead in case you crave for healthy diets. The store owner and manager are extremely friendly and happy to walk you through. Definitely suggest you come here and try nice gems!",ChdDSUhNMG9nS0VJQ0FnSUNOM29EXzB3RRAB,Atlanta,en,"Tangibility, Empathy",False,True,True,False,False
370,"The people working there are great. I had the ribeye medium rare, not good.",ChdDSUhNMG9nS0VJQ0FnSUREdklXTHBnRRAB,Atlanta,en,Reliability,True,False,False,False,False
376,Ryan was accommodating to my large group celebrating my birthday. He was able to seat us all together and we were able to make our next event on time.,ChZDSUhNMG9nS0VJQ0FnSUNqM3ZYQlh3EAE,Atlanta,en,Responsiveness,False,False,False,True,False
378,HORRIBLE!!! Drove a hour and a half for my daughter’s birthday celebration for it to be a complete DISASTER! Reservations were made on April 12th for April 20th @6:45pm. Arrived checked in was told there was a 15 minute wait. After waiting 35 minutes I went to the restroom and asked the host again how much longer cause it’s pushing a hour he said 15 more minutes. After another 30 minutes went back in to be told out his mouth “ yeah I lied to yall ” with a laugh and proceeded to tell security to tell us we can GTFO. Wasn’t seated until8.45pm just to have to wait another 30 minutes for waitress and chef who services other tables who sat down after us. Now this mommy is having to replan another birthday experience to make up for this one. We were told this man name was RYAN,ChZDSUhNMG9nS0VJQ0FnSUNqNXMtTkpREAE,Atlanta,en,"Responsiveness, Empathy",False,False,True,True,False
385,"This isn’t it. No diversity and food and service, nope and turn may music down please",ChZDSUhNMG9nS0VJQ0FnSURodmJPS0NBEAE,Atlanta,en,Tangibility,False,True,False,False,False
389,"This place is AMAZING!! The set up, the decor, the vibe, everything is the bomb!! Great clean atmosphere with nice drinks. The music is on point.Nice spot to chill, have drinks, eat and converse over great music. I highly recommend Preview Restaurant if you are looking for a great spot to chill in the Atlanta/ Buckhead area.",ChZDSUhNMG9nS0VJQ0FnSURleHBuakd3EAE,Atlanta,en,Tangibility,False,True,False,False,False
402,Definitely not worth the price waitress service was horrible items on menu they didn't even have. Way way over priced for buffet food and 70 dollars for a half of a crab the worst $451 I've ever spent. Not to mention we were served with plastic forks and spoons and no salt and pepper shakers. Season was served in a plastic to go tiny container.,ChdDSUhNMG9nS0VJQ0FnSUR0OTVfQzJBRRAB,Atlanta,en,"Tangibility, Reliability",True,True,False,False,False
406,"i asked for ramen noodles in my boil and got linguini noodles??? they claimed that was they regular noodles…… cut it out, i would not return.",ChZDSUhNMG9nS0VJQ0FnSUNqc0t5Nk9nEAE,Atlanta,en,Reliability,True,False,False,False,False
425,Good for a late night snack after visiting a bar.,ChZDSUhNMG9nS0VJQ0FnSUMweTVTSkpBEAE,Atlanta,en,Tangibility,False,True,False,False,False
426,"Staff barely acknowledged our presence, and it appears that had friends there with personal items in all the booths so no one could sit down. I was stupid and didn't check my order, as I confirmed with the staff it was correct and of course it was wrong but I didn't notice until I got back to my hotel. They said, ""If that's how she rang it up, that's how I made it."" And the corn pup was so over fried I couldn't bite into it, and the fries weren't much better.",ChZDSUhNMG9nS0VJQ0FnSUM5dE1qQktBEAE,Atlanta,en,"Reliability, Tangibility",True,True,False,False,False
435,A little chilly where we were in the bar area,ChdDSUhNMG9nS0VJQ0FnSUNqN2JXdHdBRRAB,Atlanta,en,Tangibility,False,True,False,False,False
441,Edit2: Today I got the gnocchi & broccoli with alfredo. It was amazing. I wish I got extra alfredo. I got rolls (they were a bit hard but still good). And cheesecake. Was sooo worth it. Edit1:Why did nobody tell me I was going to live off of these portions for days?! Food is really good. Happy I stumbled across this place! Shrimp alfredo & side of garlic bread. $30-$40 through doordash. Thats with DD fees.,ChdDSUhNMG9nS0VJQ0FnSUR4dDkyOHJRRRAB,Atlanta,en,Tangibility,False,True,False,False,False
449,"The food here is good and we had it delivered a few times per month. Unfortunately, the garlic rolls have been off the menu for over a month. There is better Italian food out there but the garlic rolls were the reason we went with Bambinellis over others. We won’t be back until the garlic rolls are back.",ChZDSUhNMG9nS0VJQ0FnSUMxcHB2NVJBEAE,Atlanta,en,Reliability,True,False,False,False,False
450,I ordered from door dash which already took over an hour. My food gets here and it’s not even the right food that I paid over $50 for. Clearly someone was not doing their job correctly,ChZDSUhNMG9nS0VJQ0FnSURsOXRmYUVBEAE,Atlanta,en,Reliability,True,False,False,False,False
456,"Excellent cheesesteak. Plenty of meat, cheese, and onions. The crinkle-cut fries are great also. Each sandwich is prepared to order. Easy ordering and plenty of seating.",ChdDSUhNMG9nS0VJQ0FnSUNEeXVPel9nRRAB,Atlanta,en,Tangibility,False,True,False,False,False
470,"This place did not disappoint. As a real foodie and quality assurance professional, I was extremely pleased. Our server Sapphire was the best! She was so friendly, informative, and efficient. She gave us recommendations, and we oredered it all. The wings and biscuits were to die for. You get 3 for the appetizer. We had to order more. They were that good. Seasoned so well. And OMG! The Strawberry Shortcake French Toast. I have to admit, I was a bit skeptical. Thought it would be sugar overload, but it wasn't. All the flavors and ingredients complimented each other very well. Had to talk to the Manager Nina. She sat at the table with us as we shared our compliments and a few laughs. The space was very inviting and relaxing. You don't feel cramped at all for seating. Make a reservation. It's definitely a great brunch spot. I'm keeping Toast on my list",ChZDSUhNMG9nS0VJQ0FnSUNqc2JMN2R3EAE,Atlanta,en,"Assurance, Empathy",False,False,True,False,True
476,"Firstly, I don’t eat Chinese food. Idk why but I just don’t trust it. I came here around 1:15 am on a Sunday because there wasn’t much open. I ordered the spicy garlic shrimp with fried rice. It was banging, until I bit into a shrimp that was weirdly mushy and had a COMPLETELY different taste from the rest of the food. Weird but ok. I keep eating and then I run into a hair. Ew. Start looking around in my place and what do I find? A leg of an unknown bug. I didn’t explore the rest because I honestly didn’t want to find anything else. I’m already full and I don’t want to throw up what I did eat. The food was good but, unless you want some things you didn’t order, I suggest skipping this place.",ChdDSUhNMG9nS0VJQ0FnSUNqdnBtN3JnRRAB,Atlanta,en,"Reliability, Assurance",True,False,False,False,True
493,The food was very yummy and the owner is the absolute sweetest woman ever!,ChdDSUhNMG9nS0VJQ0FnSUNEcG9xcG1BRRAB,Atlanta,en,Empathy,False,False,True,False,False
498,"I was heading to Houston’s tonight to meet my two friends. They beat me there because I was majorly delayed due to traffic. It happens. It’s Atlanta. What usually takes 10 minutes took 35. My friends ordered drinks, appetizers and salads. From my car I asked them to order for me. Peachtree was inching along but I finally arrived only to find out that the waiter had refused to put in my order because they needed our table. Our time was up. So, I didn’t eat.",ChdDSUhNMG9nS0VJQ0FnSUNqcWFqTndnRRAB,Atlanta,en,Responsiveness,False,False,False,True,False
502,Steak was perfect,ChdDSUhNMG9nS0VJQ0FnSUREblpuNHZ3RRAB,Atlanta,en,"Tangibility, Reliability",True,True,False,False,False
527,"Always a delight, although they did not have gluten free dessert options the last time I visited.",ChZDSUhNMG9nS0VJQ0FnSUNkaUtQZ0RBEAE,Atlanta,en,Empathy,False,False,True,False,False
528,"Amazing lunch spot, with equally delicious offerings in the evening. The mandarin soufflé is a must! Delicious house made desserts and sweet breads (thin sliced, dense banana bread is simply wonderful) round out the menu. Atmosphere is cozy and staff is very pleasant. Highly recommend!",ChZDSUhNMG9nS0VJQ0FnSUROdDU3d1JBEAE,Atlanta,en,Tangibility,False,True,False,False,False
532,"Update: Something has changed here. The service, the menu. I probably will not come back. Original: Fresh food, quaint French environment. Love!",ChZDSUhNMG9nS0VJQ0FnSUNPc0xPNWVnEAE,Atlanta,en,Reliability,True,False,False,False,False
536,Great happy hour dining. Good food. Lovely drinks. The servivce is excellent. The servers are attentive and efficient.,ChdDSUhNMG9nS0VJQ0FnSUNqbnFtTXNnRRAB,Atlanta,en,"Responsiveness, Tangibility",False,True,False,True,False
546,"The staff were so upbeat and friendly. Food was amazing, good size portions.",ChZDSUhNMG9nS0VJQ0FnSUNEMTR6dVdBEAE,Atlanta,en,"Empathy, Reliability",True,False,True,False,False
548,"Very friendly service. I felt like pizza when I came in but as soon as I saw the chicken parmesan sandwich on the menu and had to have it. And it was great. Also, the fries were great too. Thanks!",ChZDSUhNMG9nS0VJQ0FnSUNEZ3NlTVVREAE,Atlanta,en,Empathy,False,False,True,False,False
557,Way over priced for what they serve. They also don’t take cash.,ChZDSUhNMG9nS0VJQ0FnSUMxOU55UlZ3EAE,Atlanta,en,"Tangibility, Assurance",False,True,False,False,True
561,Oof,ChZDSUhNMG9nS0VJQ0FnSURxNjRmVFNBEAE,Atlanta,en,(No specific dimension mentioned),False,False,False,False,False
585,Great food and service. Burger and fried chicken great comfort food,ChdDSUhNMG9nS0VJQ0FnSUNqN3JHa25RRRAB,Atlanta,en,Assurance,False,False,False,False,True
591,"Unfortunately, this used to be the place to go for late night drinks and affordable eats. Not so much anymore. Everything is overpriced and sub par. They’ve moved to giving the bare minimum and requesting the maximum dollar now and it’s a shame because I really used to like this place. That was my last visit. I’m over it. P.S. Stop putting Guac and sour cream in the same container.",ChZDSUhNMG9nS0VJQ0FnSUNqbHRYSVhnEAE,Atlanta,en,Assurance,False,False,False,False,True
593,Expensive food and drink compared to any other(mexican) type food but a plus they are open 24 hours,ChdDSUhNMG9nS0VJQ0FnSUREOHNlMHlnRRAB,Atlanta,en,Tangibility,False,True,False,False,False
595,Love this place! I always recommend the shrimp tacos but this time I also tried the fried chicken taco and it was so delicious.,ChdDSUhNMG9nS0VJQ0FnSUREeFBIcDh3RRAB,Atlanta,en,Tangibility,False,True,False,False,False
606,I had a wonderful experience. The food was amazing and the host Sylvia was one of a kind. I really enjoyed the creativity of the drinks especially the mocktails. Thank you for such a great experience Sylvia! 10/10.,ChZDSUhNMG9nS0VJQ0FnSUREX0pydEVnEAE,Atlanta,en,"Empathy, Assurance",False,False,True,False,True
