text,reviewId,city,lan,original_Index
"Such a unique pizza that absolutely hits. Their pizza is not the conventional pizza - but is pizza with an Ethiopian spin (though the dough and crust is great too). We ordered the Addis Ababa and the Merkato pizza and while both were good, the Addis Ababa pizza is one that I'll absolutely be coming back for. Similar to Heat da Spot, the staff is so nice and treat you like you're family. Super excited to go back and happy to have discovered this place :) Only note is - we had a pretty big party (6 people) and I think the space inside is pretty small. We had to sit in the patio so that's definitely something to keep in mind :)",ChdDSUhNMG9nS0VJQ0FnSUREMV92THlRRRAB,Washington,en,5181
An excellent experience with delicious west African food.,ChZDSUhNMG9nS0VJQ0FnSURELUp2Rkp3EAE,New Orleans,en,6040
"Very Goodhearted, and Down To Earth People,. especially Mr.Freeney,.He'llake.your Day.",ChdDSUhNMG9nS0VJQ0FnSUR4bGFUX2dBRRAB,Dallas,en,3454
Very good food quick services thumbs up !!!,ChdDSUhNMG9nS0VJQ0FnSUM5djQzbV9nRRAB,Dallas,en,3255
"Just got brisket and mac & cheese pre-flight. I should have known when all other restaurants had a line and this place had no line. I took a chance. I am sorry I did. The brisket had zero flavor other than the BBQ sauce they loaded on. The mac & cheese was the worst cheese sauce soup with boiled shells I have EVER had. Worst yet, rude, less than friendly employees to serve brisket $16.49 and mac $5.49. Never again.",ChdDSUhNMG9nS0VJQ0FnSURKNHA2YzZRRRAB,Chicago,en,3101
I order from here and tortillas had mold,ChdDSUhNMG9nS0VJQ0FnSUQxdGFXVy13RRAB,Chicago,en,2824
"Our absolute favorite place for take-it-and-make-it at home pasta, meatballs, wine and pizza! With delicious fresh pasta and bread. Alyssa was super helpful showing us exactly what to get for making pizza at home. Also fantastic wine recommendations. She’s fun and obviously experienced and knowledgeable. Liza the manager is also super warm, welcoming and fun.  Highly recommend!",ChZDSUhNMG9nS0VJQ0FnSUNaNXY3b2JBEAE,Charlotte,en,2446
Stop invasive advertising,ChZDSUhNMG9nS0VJQ0FnSUM5NGRUUFZnEAE,Atlanta,en,65
"Extremely disappointed with the Bun Bo Hue dish that I ordered. The amount of food in this item was dismal compared to other dishes ordered from here. Furthermore, it did not include all items listed  in the menu.  For a specialty menu item and the cost of the dish, I expected more. Very disappointed.",ChZDSUhNMG9nS0VJQ0FnSURsbThUU2RnEAE,Boston,en,1632
"Don’t try to order out from them you will not get your food, not given updates, not answer the phone, not respond to you, and try and keep the money. I wish I could tell you how the food was but I wouldn’t know.",ChZDSUhNMG9nS0VJQ0FnSURldk5Dd013EAE,Atlanta,en,14
"I have been to this Chick-fil-A four or five times since it opened about four months ago, and the experience has improved each time! They have a mostly brand new staff that is still learning, but the extremely negative tone of the reviews shared here does not match the quality of experiences I’ve had - The food was delicious, the staff was professional and attentive, the service was excellent and the store was clean!

As a former employee, I know Chick-fil-A has set the customer service bar high for its customers, and with this being a new location they certainly have room to grow in speed, accuracy and efficiency. However, to go a step further and demonize the community surrounding the store (as many reviews have done) is too far.

As you all know, Chick-fil-A traditionally operates stores in more affluent/middle class communities, and this particular store is located right on the boundary line between a high poverty neighborhood and a very affluent neighborhood in Charlotte. I can’t help but think this unique reality unfairly contributes to people’s perception of the store and its employees if the quality of service isn’t at the high standard they expect it to be.

In addition to providing great food and good service to customers, this store also provides over a hundred people with stable, high quality employment within walking distance of their homes. I’m not sure how many employees live in the community surrounding the store, but having employment options walkable to lower income residents is super rare in car-dependent cities like Charlotte, and it’s worth being excited about!

So don’t let these reviews keep you from giving this location a shot. Cut them some slack and give them some time to train their employees and develop them. And if the drive through line is long, park and walk in - 9 out of 10 times it’s faster anyway.

Thanks for reading - I’ll certainly be back!",ChdDSUhNMG9nS0VJQ0FnSUNqdWRMRml3RRAB,Charlotte,en,2298
Great crispy chicken! Just what we wanted. Thanks!,ChZDSUhNMG9nS0VJQ0FnSUREcXZ6UE1nEAE,Washington,en,5270
"The best breakfast ever!! This is our go to for breakfast every visit to Orleans! Prices are reasonable and the food is cooked to perfection, especially those biscuits! Definately try this place out, you'll be back :)",ChZDSUhNMG9nS0VJQ0FnSUREanE3QVhBEAE,New Orleans,en,5620
"The prices are not listed so it’s a shock  when you hear the total, well at least for us out of towners…1 Footlong steak and only cheese meal and 1 incorrect turkey, avocado, bacon wrap meal $46 and some change sweet tea not sweet at all… I only blame myself because we never get subway so why today of all days🤪Happy Cruising ",ChZDSUhNMG9nS0VJQ0FnSURaaUxxX2J3EAE,New Orleans,en,5779
The employees were rude,ChZDSUhNMG9nS0VJQ0FnSUREaFlyV1VREAE,Atlanta,en,968
"Had the Jerk and Trini chicken, Doubles, and the cabbage. Everything was really delicious. Food is consistently delicious",ChZDSUhNMG9nS0VJQ0FnSUREbTR2QWVBEAE,Washington,en,5014
"Absolutely the best raw oysters I have EVER eaten! Large, EXTREMELY fresh.
Staff is amazingly friendly, knowledgeable and helpful.",ChdDSUhNMG9nS0VJQ0FnSUREaDR5dTlnRRAB,New Orleans,en,6293
loved it,ChdDSUhNMG9nS0VJQ0FnSUNqNGQ2RDJ3RRAB,Cary,en,1867
"Dined in 2 times.
Host was very nice. Food tastes fresh.
Went for take out last week and you were closed. hopefully you'll open soon.",ChdDSUhNMG9nS0VJQ0FnSURoamVfbHBBRRAB,Boston,en,1248
"Excellent service by Sam and food quality was superb Atmosphere and ambience made me more excited. Can't wait to visit Rj Mexican cuisine again. Again special thanks to sam for your excellent service and hospitality.

Food. 5/5

Service",ChZDSUhNMG9nS0VJQ0FnSUNqc2R5ak9nEAE,Dallas,en,3498
"Food is good 
Service kinds sucks tho",ChZDSUhNMG9nS0VJQ0FnSUQ2ODhTQ0JnEAE,New York,en,3999
"Everything I’ve had here has been really good, including an especially good wedge salad with fried oysters. I come here for oysters during happy hour, especially when the bar at Luke is full",ChZDSUhNMG9nS0VJQ0FnSUREel8yNU1nEAE,New Orleans,en,6120
"Broussard's, the best Brunch place, on a Sunday. To enjoy the elegant service and the phenomenal atmosphere and the greatest food in the French Quarter!",ChZDSUhNMG9nS0VJQ0FnSUNqbnBYWFV3EAE,New Orleans,en,5712
"Only one time did I sit in the long drive-through line and when I got my food, the fries were not hot and the service was not friendly at all.
Another time I did go inside, thinking it might be quicker and I could get hot fries, but the service was disorganized and also very slow.
So now I just go to the McDonald’s down the street.",ChdDSUhNMG9nS0VJQ0FnSUREamNibmhRRRAB,Boston,en,1199
Good tasting but portion size for a small who are the amount of money,ChZDSUhNMG9nS0VJQ0FnSUNoMzlUVmRBEAE,Atlanta,en,13
Used the drive thru for coffee and drinks. There was no wait and the staff was very friendly.,ChdDSUhNMG9nS0VJQ0FnSUREa2MtandRRRAB,Dallas,en,3366
Great food,ChZDSUhNMG9nS0VJQ0FnSUR4bFBpYk1BEAE,Boston,en,1397
Had to visit this DC staple. It's as good as one would expect.,ChdDSUhNMG9nS0VJQ0FnSURENXBpX3VnRRAB,Washington,en,5193
"Ate lunch there yesterday with my family of 5. Sat outside easily with the help of our waitress who was extremely friendly and helpful! She was a big help and combined the small tables together so we could all sit. The food was delicious and the portion sizes for the platters were massive!!! And the pricing wasn’t that unreasonable, I would say that it fell into the medium/average price category. Beautiful interior and clean bathrooms as well. Plenty of vegetarian/vegan options! We would definitely recommend, beautiful restaurant in the heart of the French quarter near the French market. I don’t have photos of the platters but my daughter got the falafel sandwich.",ChZDSUhNMG9nS0VJQ0FnSUNEODUtd0xREAE,New Orleans,en,6233
They have the best selection of burgers and there fried chicken are nice juicy filled with flavors that stimulates the taste buds the best that I have tasted! EXCELLENT,ChdDSUhNMG9nS0VJQ0FnSUNwb2EzanpnRRAB,Washington,en,4926
Area inside not very clean. My table was dirty.,ChdDSUhNMG9nS0VJQ0FnSUREemFXTDhnRRAB,New Orleans,en,6025
"Asked to wait 20mins for a bar counter and I was served with a burnt cuban torta. And when I complained to the bar tender and the answer I got was that's how it's made.. burnt since its cooked in oven.. wow
The bread was burnt and the bacon inside as well. They don't take feedback genuinely.",ChZDSUhNMG9nS0VJQ0FnSUNOcklpMEpREAE,Chicago,en,2857
"Fantastic service and food. Great cocktails, desserts, and atmosphere.",ChZDSUhNMG9nS0VJQ0FnSURkcE1DN01nEAE,New Orleans,en,5823
"Really wanted to sit outside, but tears and tables were locked up.",ChZDSUhNMG9nS0VJQ0FnSUREbThmMU13EAE,Dallas,en,3156
Small with very good atmosphere. Loved the food and drinks.,ChdDSUhNMG9nS0VJQ0FnSUNKOF8yQmlRRRAB,Washington,en,5007
I visited restaurant  with about 30 people and the service was organized. The food arrived HOT and that was important. Menú has a great selection of food you will enjoy. I plan to visit in the future.,ChdDSUhNMG9nS0VJQ0FnSURENGRtb29nRRAB,New Orleans,en,6211
Good milkshakes from this Latino spot.  Close to the airport.,ChZDSUhNMG9nS0VJQ0FnSURSLTd1V1lnEAE,Boston,en,1526
Their cream cheese and tomato bagel was fresh and yummy!,ChZDSUhNMG9nS0VJQ0FnSUREamF1VlZREAE,Dallas,en,3221
Loved the food.,ChZDSUhNMG9nS0VJQ0FnSURONTktME1BEAE,Dallas,en,3415
"Definitely a throw back to the Jukebox and Thunderbird era. Very reasonable on price but so is the quality and their options. Only drip coffee available. Not that I'm biased, popular with ""silver fox/top crowd"" .",ChdDSUhNMG9nS0VJQ0FnSUNwcEpqMnp3RRAB,Charlotte,en,2412
Cheesesteak was overly salty...couldn't even eat it.  The wings were just ok.  I wouldn't order from here again,ChdDSUhNMG9nS0VJQ0FnSUQ5aGM2OHlBRRAB,Charlotte,en,2530
Miguel took my order without making me feel bad given there was kiosks I could have ordered from. The kiosks don’t let me get the double impossible whopper like I usually get. Miguel was very polite and attentive. Wish more fast food places had employees like Miguel.,ChZDSUhNMG9nS0VJQ0FnSUNsdXJxUlhREAE,Chicago,en,2890
"Food tastes amazing, service was excellent, place was a lil warm to eat inside, but will definitely be back!",ChdDSUhNMG9nS0VJQ0FnSUM5LXVxRXhBRRAB,Dallas,en,3447
Cafe Flora is my favorite restaurant in Seattle. Incredible vegetarian cuisine.,ChdDSUhNMG9nS0VJQ0FnSURhck1DWXJnRRAB,Seattle,en,4854
Perfect before a flight.,ChdDSUhNMG9nS0VJQ0FnSUNKdWJfQi1RRRAB,Chicago,en,2796
"I thought dim sum palace was the king of all dim sum, but I was wrong.  Asian Jewels is my new to go to dim sum. Clean, noisy and damn good fresh dim sum. Get there earlier or you will be waiting for a while to get a seat and driving might be a nightmare in the afternoon since it is in flushing Queens. Again, this is only for dim sum review, I don’t know about lunch or dinner but if it is as good as their dim sum, I don’t think you can go wrong. Price is a bit higher for plate of dim sum but this is nyc, what did you expected?",ChZDSUhNMG9nS0VJQ0FnSUREM3ZiMk1nEAE,New York,en,3988
Super tasty and high quality food. I got the lamb shawarma and chicken tenders.,ChZDSUhNMG9nS0VJQ0FnSURkOWFtREtBEAE,Washington,en,5241
"An amazing restaurant definitely worth your time and enjoyment.

Plentiful and attentive staff, a warm and cozy ambiance and a decent menu with some amazing food.",ChZDSUhNMG9nS0VJQ0FnSUNqaE9pZWNnEAE,New Orleans,en,6119
A go to for us. We love the food and the staff. A great place to meet friends.  Their outside dining area is also great.,ChdDSUhNMG9nS0VJQ0FnSUNEajdQQnJBRRAB,Charlotte,en,2380
I had the salmon salad it was divine. Waitress and matre’d was typical DC snobster which left much to be desired. Atmosphere dining side a little stuffy for me.,3,Washington,en,5346
"First we didn’t get help for over 10 minutes while the lady behind the counter was on her phone. She finally took our order. After getting 3 sandwich meals we left and realized our card was charged for $53.  The sandwich had barely any meat and they were burnt when we called to let them know we were overcharged. We got the runaround and then hung up on. We called back the next day to speak to the manager like she said, and now we are getting another runaround about him being gone for another month. This place is a fraud! M",ChdDSUhNMG9nS0VJQ0FnSUM1MmRiWXRRRRAB,New Orleans,en,5777
A tip was added to my card by waitress Tyriana D that I did not authorize. THIS IS THEFT. PLEASE BEWARE,ChdDSUhNMG9nS0VJQ0FnSUREdU42cHN3RRAB,Atlanta,en,372
Great food Will is a great server,ChZDSUhNMG9nS0VJQ0FnSUNqN3MyWVVBEAE,Atlanta,en,317
"Matthew was GREAT!! He was hosting, doing Togo, cleaning, tables, and everything else!!",ChdDSUhNMG9nS0VJQ0FnSUREazZXY3dnRRAB,Atlanta,en,916
Barely gave me any oxtail for a large plate I paid 6 dollars extra and got a total of 5 peice of tiny oxtail my food and beef patty took over and hour to make and somehow my order was still cold. Don't eat here,ChdDSUhNMG9nS0VJQ0FnSUN4Z2Uta3VnRRAB,Boston,en,1422
went on game night. great atmosphere  service food was tasty.,ChZDSUhNMG9nS0VJQ0FnSUNqaW8zb2VnEAE,Cary,en,2054
The chicken was not seasoned at all.  The crust was all I ate.  Now the french fries were on point,ChdDSUhNMG9nS0VJQ0FnSUNacGZybDF3RRAB,New York,en,4070
The only possible reason to call this Chicago pizza is because you buy it in Chicago.  Chicago has the best pizza in my opinion.  This wasn’t it.  Worse pizza?  Maybe.,ChZDSUhNMG9nS0VJQ0FnSUNEdjZIaExnEAE,Chicago,en,2859
The Bon Thit Nuong is the best.,ChZDSUhNMG9nS0VJQ0FnSUQ1NmNqMmRBEAE,New Orleans,en,6581
This Chinese restaurant is always consistently good. The service is fast. They can make your food more spicy if you like it that way.,ChZDSUhNMG9nS0VJQ0FnSUNZMklhX0JBEAE,Cary,en,2038
"We were ignored after being seated, no water no server. That went on over ten minutes. That's not acceptable, esp while the host and two waitress talked and laughed nearby. We were thirsty and had to keep waving until the host gave the waitress the nudge. We then had to request water. This place is slipping. Very very nice waitress and the food and drinks were ok. The tab for 3 half eggs, which had very little flavor, and a dish of brussel sprouts with two cocktails was very very high. Good view, nice live jazz.",ChZDSUhNMG9nS0VJQ0FnSUNqb1BmMkFnEAE,San Francisco,en,4584
How is the public supposed to know you guys are closed for renovations?,ChZDSUhNMG9nS0VJQ0FnSUMxaHNIWExBEAE,Atlanta,en,20
"Great place for lunch if you are in Lennox area!
100% recommended and great service!!!",ChZDSUhNMG9nS0VJQ0FnSUNEZ2V5MENREAE,Atlanta,en,692
Food Is Not Good has a after taste.,ChZDSUhNMG9nS0VJQ0FnSUNqLXMzRkh3EAE,Atlanta,en,962
As advertised!,ChdDSUhNMG9nS0VJQ0FnSUREbG9pdzd3RRAB,Washington,en,5192
"Cool space, nice menu. The portions in the pictures on the menu are shown somewhat larger than the portions that come out from the kitchen. Otherwise, flavors were generally nice, service was friendly, and the ambiance was nice.
As a side note, the menu is unfortunately not vegan friendly, so avoid bringing vegan friends here.",ChdDSUhNMG9nS0VJQ0FnSUN0NklteWtBRRAB,New York,en,3974
"We had a pleasant time at this restaurant our waiter was friendly and fast.

Seafood gumbo is amazing",ChZDSUhNMG9nS0VJQ0FnSUNqbUpDRlBnEAE,New Orleans,en,6100
Mama K and Chef JB were fantastic for our first time ever at the restaurant! They were incredibly attentive and wonderful during our experience. Chef JB has mad skills!,ChdDSUhNMG9nS0VJQ0FnSUNqaXRfVXZRRRAB,Atlanta,en,382
The guy stationed at the salad bar is aways  rude and disrespectful.,ChZDSUhNMG9nS0VJQ0FnSUNEbTZYS01REAE,Atlanta,en,887
Staff is cool. Food is good. But the owner is an a hole!! They had not even closed and he was forcing us to put our beer in a cup and leave!!! Grouchy old man needs to retire!,ChZDSUhNMG9nS0VJQ0FnSUMxLWFfRUtREAE,Chicago,en,2883
I had a fantastic time at Laos in Town! I had walked past it several times and always thought the patio looked inviting with the pretty lights and trees but had never gone in. I am so glad I gave it a try! The northern noodle was delicious and the little balls of sticky rice were adorable and yummy. Our server Zack was knowledgable about the menu and very attentive throughout our meal. I will definitely be coming back soon!,ChdDSUhNMG9nS0VJQ0FnSURENDhtYndBRRAB,Washington,en,5307
Everything was delicious ,ChdDSUhNMG9nS0VJQ0FnSUNqLUlQbWt3RRAB,Dallas,en,3596
"Too much cross contamination with food items…meat in the beans & queso…cheese in the guacamole…if you have food allergies they wouldn’t care.

The Asian man needs better customer service & retrained…or maybe hit up the  Panda Express next door if you can’t meet the Chipotle standards. Very off putting ordering experience.",ChdDSUhNMG9nS0VJQ0FnSUNEbTl6VmlnRRAB,Dallas,en,3813
Open late and tastes great!,ChZDSUhNMG9nS0VJQ0FnSUNEMkxtbFZBEAE,New Orleans,en,6016
"Too expensive for the quality. Had a reservation, still waited 30 min to get a table, another 45 min for the entrée. Wrong wine was served. Poor quality of the food. Still the staff tried its best, but seems to be a management issue.",ChdDSUhNMG9nS0VJQ0FnSUNqNXVtTjhBRRAB,New Orleans,en,5882
"Nice quiet French restaurant near Union Station in the George Hotel. An amazing raw tuna appetizer, beautifully prepared is a must (if you like raw tuna).",ChZDSUhNMG9nS0VJQ0FnSUQ5b2IybEJREAE,Washington,en,4932
Bomb dot com,ChZDSUhNMG9nS0VJQ0FnSUREa1pYc2ZBEAE,Washington,en,5168
Highly recommend! Get a burger and a Corona and listen to some great music. Very friendly staff. And make sure to top your night off with Aguardiente!,ChZDSUhNMG9nS0VJQ0FnSUMxNHRHYlB3EAE,Boston,en,1564
The floors where wet and no safety signs,ChdDSUhNMG9nS0VJQ0FnSUNqdUtDcXFnRRAB,Boston,en,1197
"Snappers really set the bar for that Cajun taste I wanted to get out of New Orleans! It was so close to our hotel and easy to walk to. Immediately you are met with amazing customer service and the menu was to die for. The prices were so fair and the portions were great in size. Their happy hour made appetizers $5+ and I ended up enjoying the crawfish etoufee so much so that I returned for dinner the same day . Overall, it is worth the try!",ChdDSUhNMG9nS0VJQ0FnSUNqd2RlcmhRRRAB,New Orleans,en,5887
"Yum! A cute and casual spot. Their servers were really nice. You HAVE to get the pastor, it was some of the best I've had in a while",ChZDSUhNMG9nS0VJQ0FnSURENGJERUVBEAE,Dallas,en,3178
"Good quality chicken, fast service, nice people, parking a tight but it’s worth it!",ChZDSUhNMG9nS0VJQ0FnSUM5enU2NWZREAE,Atlanta,en,576
"Gone here a few times. The appetizers are yummy for happy hour and drinks.
However, went for dinner, ordered the branzino fish, no flavor, menu said it came with potatoes and vegetables… got 3 small potatoes and about 8 little pieces total of carrots and asparagus scattered around the plate. Not worth the $!

Their service is great. Their desert, the chocolate cake and gelato was great!",ChZDSUhNMG9nS0VJQ0FnSUQ5em9HZEJBEAE,Atlanta,en,685
Do not place any order over the phone with your card.. I ordered over the phone and my card was charged 2 days later for an additional unauthorized payment.,ChdDSUhNMG9nS0VJQ0FnSUR4eTgtSDhBRRAB,Atlanta,en,898
"Awesome Mexican food. best in the whole city , probably Even the whole state ! ",ChdDSUhNMG9nS0VJQ0FnSUMxc2VtYTVBRRAB,Chicago,en,2771
"My lamb chops were cold. My drink was terrible. My friend's wings had a bunch of feathers. Gratuity was already included but we weren't presented with our bill, only with a payment screen requesting additional tip. Overall Disappointing.",ChdDSUhNMG9nS0VJQ0FnSUROcHV1NW5BRRAB,New Orleans,en,5489
"I just gave a call to inform them that the chicken I ordered was so bad dry and with bad taste, I believe it was from yesterday. I been their customer for a long while now and I can tell the difference between a roast chicken from a day before and a one from today. The lady that answered swore that they don’t do that she did not even let me talk  , it was rude of her side because we are customers we pay for a good service at the end she hung the phone on me.",ChdDSUhNMG9nS0VJQ0FnSUM5LU5Xemt3RRAB,Chicago,en,2822
Best tacos ever and the service was the best  my server tiara made sure everything was good and checks on u frequently,ChdDSUhNMG9nS0VJQ0FnSUQ5OWZfQ3VBRRAB,Atlanta,en,671
