text,reviewId,city,lan,original_Index
"I’m sure the food is good, but I didn’t even get to try it because it’s not an actual restaurant. It’s a rotating shared kitchen. 2 stars because it doesn’t consistently exist like marketed.",ChZDSUhNMG9nS0VJQ0FnSUN1OGJpeUdnEAE,Atlanta,en,152
"Do not take this chicken lightly, this stuff packs pounds of flavor. Incredibly affordable and unbelievably delicious, also get their rice! It goes hand and hand with the chicken. Genuine 11/10",ChZDSUhNMG9nS0VJQ0FnSURPN2JLd1lBEAE,Atlanta,en,153
"Update: Dec 2023- awesome Mike at bar. I went alone, so sat on a high chair at the bar. Mike made me feel like I have company. Next time I am coming for him.

Went for an office dinner with colleagues. Interesting and tasty menu items. Good choices on alcoholic and non alcoholic beverages.

Ambience and atmosphere is simple. Spacious. When we went it was less crowded. Service speed is ok. Update: when crowded, it becomes very noisy- difficult to have decent business conversations due to close proximity of seats.

I gave one less star - we ordered whole wheat paratha - which was bit flaky than soft. Rest of dishes were good in taste and quantities.

They give a parking coupon when you check out. It's valid for 2 hours.",ChZDSUhNMG9nS0VJQ0FnSUNSN3JyM0dREAE,Atlanta,en,169
One of my favorite breakfast spots . They never disappoint. The food is always consistent in flavor and the the customer service is always top tier . Most times I go alone and have great conversations with the bartender .,ChZDSUhNMG9nS0VJQ0FnSUREeWFyUUVBEAE,Atlanta,en,173
Both mine and wife's Benedicts were more than just a little over cooked.,ChZDSUhNMG9nS0VJQ0FnSUREbXNpR0hREAE,Atlanta,en,175
"Great location and parking option. Greet staff was great. Once seated, the time for beverages and placing our order was acceptable, but it plummeted downhill from there. The waitress is the reason for the negativity of this experience. She was very inattentive.  Everything we received was only after continually flagging her down and asking for it. The wait time for the food was unacceptable, but then there was an additional four minutes of waiting for silverware in order to partake in the food that took forever to get there. The young man who busted the tables was extremely pleasant, personable & commendable. I actually tried to give him the tip, but he stated he was not allowed to accept it.  He definitely was deserving of it. There were four of us in the party, and everyone enjoyed their food except for The Floridian omelette, either the crab meat or the sauce was spoiled and it ruined the entire dish.  Probably unlikely to return to this establishment.",ChdDSUhNMG9nS0VJQ0FnSUREM0tpazlnRRAB,Atlanta,en,177
"Wow - this place did not disappoint! My wife and I came here with our newborn for our two year anniversary because we love Ford Frey and hadn't tried this place. We had a semi – hard time determining what to get because it all sounded so good. We landed on getting two pastas and an entrée to share. the pork chop was one of the best we have ever had and the mushroom topping and cheesy polenta were out of this world! The pastas were also extremely good. Our waiter, Danny, was very kind and helpful and took good care of us on our anniversary. Highly recommend and we will definitely be back. oh, and we went on a Tuesday and it was not very crowded.",ChRDSUhNMG9nS0VJQ0FnSUNEdjVsVhAB,Atlanta,en,188
"Our waiter was the worst I’ve experienced in the US in the last 40 years. No communication skills, tact, or personality.",ChdDSUhNMG9nS0VJQ0FnSUNkNks2cm9BRRAB,Atlanta,en,195
Every item I ordered lacked all flavor and seasoning. The food was extremely bland. The portion sizes are good as well as presentation. However taste is lacking in every way,ChZDSUhNMG9nS0VJQ0FnSUNGeGMzUVlREAE,Atlanta,en,202
They are always welcoming. Their food is excellent and we have always had great service.,ChZDSUhNMG9nS0VJQ0FnSUQ5MzZ6VkxREAE,Atlanta,en,207
"Update- Went to Pricci’s tonight for dinner for a return visit.

FABULOUS.

Had a calf liver starter with grits that was outstanding. The Fritto Misto was delicious- just the right amount of breading and lightly fried.  The veal chop was remarkable. It was perfect. My dinner guest had the pasta with shrimp, which was delicious, and the other guest had the cippino. The service was 5 star. Kudos to the
chef and the restaurant. I will definitely return.

Went to the restaurant tonight because I had a gift certificate. Five of us dined. I ordered the Veal Milanese, which left a lot to be desired.
My broccolini could have been better. Two others at the table ordered the Bronzino, and split it.  After telling the server, a manager came over,  the Chef came out to apologize for us not liking some of our entrees and allowed us to choose other entrees.  The lamb chops, which were a replacement,  were fabulous as were the truffle fries. The other dining companion had the pork chop which she said was delicious and another had the Chilean sea bass which was fully devoured.

Suffice to say, , but KUDOS to the restaurant for doing everything right to
take care of the issue.

The Chef was a joy and  the manager was very nice,

If you go, get the lamb, Chilean Sea Bass and pork chop.",ChZDSUhNMG9nS0VJQ0FnSUR0c0kzakVBEAE,Atlanta,en,209
Nemo was great!,ChdDSUhNMG9nS0VJQ0FnSUNEd1BqVWtBRRAB,Atlanta,en,219
One negative is they don't have baby high chairs or slings for car seats. Love the one on Howell Mill!,ChZDSUhNMG9nS0VJQ0FnSUQ5cF9QNFZ3EAE,Atlanta,en,241
"The four pepper Pad Thai had me unable to move for an hour.  Great chow.  My wife watched me pant, perspire, and some other ""p"" word nurses use.  She was afraid I would keel over, the food was that hot.

Thank you, Little Bangkok.",ChZDSUhNMG9nS0VJQ0FnSUN3MlluNmJREAE,Atlanta,en,254
"Idk what’s up with the bad reviews. Food was so good, I had to order twice in one day.",ChdDSUhNMG9nS0VJQ0FnSUREMFpEWXlRRRAB,Atlanta,en,261
"The food 🥘 was hot and delicious. And most importantly the restaurant was clean, pleasant, and overall just a great experience",ChdDSUhNMG9nS0VJQ0FnSUNEN0kyRG9BRRAB,Atlanta,en,266
The food was amazing love stopping here when I am in town,ChZDSUhNMG9nS0VJQ0FnSUREN3NDWGJBEAE,Atlanta,en,274
"During a time when service is lackluster,  Elbow Room gives you the most amazing service you can ask for.   The women that work the bar are amazing.   The food is great and consistent as well.   I hope this restaurant reaches all its financial goals",ChZDSUhNMG9nS0VJQ0FnSUNOX0l6cVl3EAE,Atlanta,en,290
"Mia was the best server ever! She was very attentive and made sure we were straight ! <3
Def will be back :)",ChZDSUhNMG9nS0VJQ0FnSUNEX19lYmFBEAE,Atlanta,en,303
"Not that great of an experience. How is it fair that  the menu has a “truffle” udon pasta when  you know how truffle is expensive… They ran out of truffle but still want to sell the udon pasta. Thats fine too… but why are you going to refuse to accommodate us with a price adjustment when your restaurant ran out of truffle??? I think that was inconsiderate knowing that the topping is probably why the pasta is so expensive. I did not appreciate that and this ruined my experience with them. I will not go back to this location.
The manager did not even bother to speak to us. She sent the waitress to tell us “no” when we kindly asked for a price adjustment… like ok! I hope you get richer then.",ChdDSUhNMG9nS0VJQ0FnSUNqb1pycjJBRRAB,Atlanta,en,315
"Had a delightful dining experience at Planta! The vegan menu is both inventive and delicious, catering to all tastes without sacrificing flavor. Special shoutout to our waiter, Will, who was exceptionally knowledgeable and attentive, enhancing our meal with his top-notch service. Highly recommend for anyone seeking quality vegan cuisine!",ChZDSUhNMG9nS0VJQ0FnSUNqN3EzcEJnEAE,Atlanta,en,316
Just horrible!  Ordered honey bar-b-q wings with fries (approx $14 per plate x 2).  It was the worst wings we ever had.  We ended up throwing out the food. The chicken tasted stale like it was left over from yesterday so it was reheated in old cooking oil and then it was buried in the sauce.  It was so tough…get ready to chip your temporary crown and throw up for days.,ChZDSUhNMG9nS0VJQ0FnSUNkbmRXVVVBEAE,Atlanta,en,327
Just left the drive though and it was the fastest service I have ever had. Good job. I was in and out just like that.,ChZDSUhNMG9nS0VJQ0FnSUREZ3NyTU53EAE,Atlanta,en,339
Should’ve checked my order before I got home. The whole entire breakfast order was wrong.,ChdDSUhNMG9nS0VJQ0FnSUNEbk4tSW1RRRAB,Atlanta,en,341
"Rediculous staff especially the ones in the front ..Treat everyone with dignity and respect. Would not be coming  back nor recommend....Based on the response from management , I am not a dasher .I  am a customer that pick up my orders .that's is why there are laws, policies and regulations. Use it.",ChdDSUhNMG9nS0VJQ0FnSUM5M3NiSGtnRRAB,Atlanta,en,345
I love it with my friend.,ChZDSUhNMG9nS0VJQ0FnSUM5eWNuOE5nEAE,Atlanta,en,355
This is one of the best places in Buckhead to pick up a quick delicious lunch.  I go at least once a week and often wonder why i didn’t go back whenever I go somewhere else!,ChZDSUhNMG9nS0VJQ0FnSUROcDdub1J3EAE,Atlanta,en,360
LYDIA the suppose manger was very rude and told us we can’t be seated because it’s 40 mins til close time. We walked in and stayed in line for 10-15mins just to be told sorry we can’t be seated. Do better longhorn bad for business.,ChdDSUhNMG9nS0VJQ0FnSUREeF9pdndBRRAB,Atlanta,en,368
Came for my birthday had awesome service and awesome time. Cooper made it special. I think he deserves a raise. Thanks Cooper!!!,ChdDSUhNMG9nS0VJQ0FnSUNqLVkzRnZBRRAB,Atlanta,en,374
Dkquan was top tier!,ChZDSUhNMG9nS0VJQ0FnSUNqLUlLWUNnEAE,Atlanta,en,384
"Waitress was attentive, helpful,  and friendly.
Atmosphere was cool,  music was cool, they couldn't change the TV channel for some reason.
Food was ok, not bad at all,  but not amazing. Drinks were weak (if you're a drinker), really sweet. Taste good,  but kool-aid, in my opinion. Probably drink 5 and just have a buzz.

I gave it a 4 because I didn't like billing.
If you have 5 or more guests, they only give 1 bill. They will only allow up to 3 cards to be charged, you would have to tell the waitress how much on each card.  We ended up just calculating our own meals and drinks, then divided the $99 gratuity equally and sent the money to 1 person to pay. I didn't like that part. I guess it makes since on busy nights,  less confusing for staff and they make sure they get a bigger tip.

Parking lot is small,  we parked in the parking deck across the street and walked over.  People that parked next door at the Auto Zone were getting booted.",ChZDSUhNMG9nS0VJQ0FnSUNqbHRyaFNnEAE,Atlanta,en,398
"Cashier charged me for upsize, got Mad when I asked her why, she’s going to say they just upsize .. get the receipt she charged me.. it’s the principal for me, if I don’t ask don’t just give me what you want and look crazy when I call you out on it! I really hate going to fast food places people always have an attitude! Do better! Food liked like it was bit off of, and the fries were cold.",ChdDSUhNMG9nS0VJQ0FnSUQ5N2ZuejlBRRAB,Atlanta,en,423
"I'm not sure how anyone is eating here. Coming from the Midwest we had White Castle that had real beef on their burgers, I ordered the three bacon cheeseburger meal. The meat patties damn near disintegrated as I was attempting to eat them which let me know it wasn't real meat. Bacon was decent. They glob mustard on the sandwiches which I don't understand? The fries were the most decent as they're a somewhat comparable to Wendy's fries. In no way shape or form would I ever return to this restaurant.",ChdDSUhNMG9nS0VJQ0FnSUQ5aGJ2cHFBRRAB,Atlanta,en,424
this restaurant is amazing. service was great i wish i got the server name. beef jerky top tier. me and my family tried multiple dish from the menu and nothin disappointed. i had the pineapple hawaiian bowl and it was just so good. the gyozu was perfect. wings so good. crab ragoon good. basil fried rice good. even the water was good. im so happy i came here everything was perfect for my brother’s birthday.,ChZDSUhNMG9nS0VJQ0FnSURkODl1SEFREAE,Atlanta,en,433
"Great food. Good fried lobster tail.
Excellent service.",ChZDSUhNMG9nS0VJQ0FnSUMwZ2VyQ0pBEAE,Atlanta,en,437
"The food was outstanding! We had Eggplant Parmigiana, Chicken Parmigiana. Their garlic rolls are incredibly delicious! Ended our meal with spectacular Cannoli’s. Highly recommend Bambinelli’s!",ChdDSUhNMG9nS0VJQ0FnSURaeE03bHRBRRAB,Atlanta,en,452
"The restaurant was very clean.  I didn't smell any food being prepared when I walked in. (They may have just opened) The pizza on display looked very appetizing. I ordered the Philly and fries. The sandwich consisted of  meat and cheese(not sure what kind of cheese. It looked like it came from a can and was splatted on the sandwich: not melted). There were a few slivers of onions mixed in with the Steak-um meat. The fries were fresh and hot but they covered in black pepper (no salt).
I cannot speak on the pizza. But the Philly was not what I expected based on the advertisement.(Silly me) The portion was pretty small for the price $15.24.
I might go back to try the pizza but the Philly is out of the question.",ChdDSUhNMG9nS0VJQ0FnSUNEcF9hTGdRRRAB,Atlanta,en,463
"This place was excellent. It took a minute for a waitress to come over. The meal was way overpriced. I spent around $80 including the tip, but it was worth it. We ordered strawberry shortcake waffles, bacon, coffee, and shrimp and grits.",ChdDSUhNMG9nS0VJQ0FnSUNkMzlYODdBRRAB,Atlanta,en,475
"Absolute hole in the wall, but a great hidden gem of a restaurant. Food was absolutely delicious. We tried the lamb tibs, which had a perfect level of spice and was incredibly flavorful. Service is very fast and friendly, and the atmosphere has a very humble and at-home feel. I would highly recommend.",ChdDSUhNMG9nS0VJQ0FnSUNqc2VXZWtnRRAB,Atlanta,en,488
Five star service and food. Very good restaurant.,ChdDSUhNMG9nS0VJQ0FnSURELWJpdXZnRRAB,Atlanta,en,505
We were going to a concert right down the street and needed somewhere to kill some time due to making it through Atlanta in record time. Easy accessible location that is right down the street from a music venue. I'll definitely stop here again.,ChdDSUhNMG9nS0VJQ0FnSUNqOHNiUXRnRRAB,Atlanta,en,516
Foods good service is not,ChdDSUhNMG9nS0VJQ0FnSUNaczVmQ2xBRRAB,Atlanta,en,523
We frequent Path 400 (and by de facto Miami Circle) a ton and always see a ton of people of people at Eclipse Di Luna. It’s in a random location but this may be the best tapas place I’ve been to in Atlanta. We thoroughly enjoyed the tapas and also the paella. To the extent that we’ll even consider catering from them in the future. The service was great and the space and live music was great on a random Wednesday for us. We’ll for sure be back!,ChdDSUhNMG9nS0VJQ0FnSUREeDZTbXBnRRAB,Atlanta,en,538
Came for a work event and the tapas and the wait staff and kitchen were both excellent and  were so on top of keeping our food orders arriving and no one went hungry. We mostly went with the server's suggestions and they did not disappoint!,ChZDSUhNMG9nS0VJQ0FnSUREOXR1Uk1REAE,Atlanta,en,539
Great Mexican food. They always have me coming back,ChdDSUhNMG9nS0VJQ0FnSURWdFlPQmhRRRAB,Atlanta,en,559
The server only validated one of three parking tickets!!  He also mixed them up so we didn’t know which one belonged to which person. Very very irritating!!!,ChdDSUhNMG9nS0VJQ0FnSUNqeXFTVGtnRRAB,Atlanta,en,560
"We had a wonderful dinner here. It’s on the expensive side but the dishes are high quality and full of flavor.

To start we had the crab avocado salad, lentil salad with peaches egg and burrata. All three were excellent, but I think the crab was the star.

To dinner we had the steak frites and the duck confit. The steak was well seasoned and cooked perfectly and the duck was super crispy on the outside and melted in your mouth on the inside.

We finished with the creme brûlée and lemon tart. The lemon tart was especially fantastic.

Our waitress was very friendly and helped us pick the perfect cocktails to match our preferences.",ChZDSUhNMG9nS0VJQ0FnSUREelllQ1NBEAE,Atlanta,en,562
"We both felt back to Paris!

Oh, WOW: absolutely floored by everything. Phenomenal food, superb service, and romantic atmosphere.

Escargot was to die for, literally. Frites were delicious and the steak, you ask? Oh my God... it left me rethinking our frequency of visits to Fogo de Chão, I kid you not.

Cocktails at the bar are a must, so arrive much earlier than your reservation (don't come without one!).

We loved it. Hands down our favorite place in Atlanta for ""food orgie"", pardon my French!

    ",ChZDSUhNMG9nS0VJQ0FnSURkZ3VIS013EAE,Atlanta,en,569
Seasoned rice is great enhancement,ChdDSUhNMG9nS0VJQ0FnSUREZ3V1cWp3RRAB,Atlanta,en,572
Came to town for a conference and decided to take a trip on the train for Thai food and had an incredible experience. The basil chicken was to die for!!!!! Evan was an incredible server and made our dinner an absolute delight. He truly cared for every single one of our needs and was so kind and funny. Y'all better give him a raise (jk but not really lol). Thanks for making us feel so welcome!!!,ChdDSUhNMG9nS0VJQ0FnSUNqaEpqTXR3RRAB,Atlanta,en,603
"Came back for the 2nd time, and this restaurant never fails to impress me. Legit thai food, cozy vibes, and staff are amazing!!!

Located right next to Lindbergh Marta Station so it is very convenient to commute for those who dont have personal vehicle",ChZDSUhNMG9nS0VJQ0FnSUREd2FqYWZBEAE,Atlanta,en,605
"Amazing food and amazing people 
I went here with my friend to eat lunch I had the soup tom yum and it was so good, perfect for the weather today and I had the drunken noodles with beef and it was very tasty and so much flavored. Love this restaurant ",ChdDSUhNMG9nS0VJQ0FnSUM5cDZhSy13RRAB,Atlanta,en,613
"Food taste is authentic Mediterranean.  The time I went, service was on point!",ChZDSUhNMG9nS0VJQ0FnSUNqeW9MTWV3EAE,Atlanta,en,635
Delicious food and friendly service! Very happy to have found this hidden gem,ChdDSUhNMG9nS0VJQ0FnSUREMXBiVmlRRRAB,Atlanta,en,637
4.5 stars for a restaurant of its kind,ChZDSUhNMG9nS0VJQ0FnSUREajhXdkJBEAE,Atlanta,en,651
No N/A beers. Tired and needs a face-lift. Server doesn't know the difference between tonic & soda water,ChZDSUhNMG9nS0VJQ0FnSUM5aHJyU09nEAE,Atlanta,en,698
Nothing anywhere until you finally park says they are closed at 3pm. All there is is a bbq stand outside. Boo.,ChdDSUhNMG9nS0VJQ0FnSUN4al96enB3RRAB,Atlanta,en,705
The food was disgusting when i told them they got my food wrong she got an attitude she repeated my order at the beginning and still got it wrong then said reading is fundamental when I asked for a remake or a refund complete trash and the steak pieces are shredded like a Philly cheesesteak which I feel like they gave me and didn’t want to say,ChZDSUhNMG9nS0VJQ0FnSURkOWRDQlZnEAE,Atlanta,en,712
Ordered a surf n turf and the surf is missing,ChdDSUhNMG9nS0VJQ0FnSUMxNnZhSjNnRRAB,Atlanta,en,716
I ordered the shrimp and crab Alfredo potato... and Im severely disappointed that i only got 2 shrimp in the entire thing and i wasnt expecting imitation crab meat when i paid $19 for the potato it was mostly broccoli and it was no Alfredo in there whatsoever... the best thing that i did eat was the Philly Salmon cheesesteak and the wings it was amazing but unfortunately thats the only thing i enjoyed!,ChZDSUhNMG9nS0VJQ0FnSUMxN0tPLVRREAE,Atlanta,en,717
The food was amazing. Steak and guacamole were seasoned to perfection. The rice and beans were excellent and the drinks were on point! Our waitress was very nice and the service was great! We will return. I was too hungry to take pics this time but will add them when we visit again :).,ChZDSUhNMG9nS0VJQ0FnSUNqbmJQWWJBEAE,Atlanta,en,727
Great Healthy spot in Smyrna,ChdDSUhNMG9nS0VJQ0FnSUNqaXJDMWxnRRAB,Atlanta,en,731
Great staff and good healthy food consistently,ChZDSUhNMG9nS0VJQ0FnSUNGcUltRlpBEAE,Atlanta,en,733
"OMG the grilled chicken with the lettuce is so tasty!! Small portion, which I love!! It's actually seasoned! I will be ordering for my lunch at work again.",ChZDSUhNMG9nS0VJQ0FnSUQ5Z055aENREAE,Atlanta,en,742
"Food tasted good when I tried.
Takes a, bit to get your order prepared.
Decent food and service.
Limited seating area inside and outdoor as well.",ChdDSUhNMG9nS0VJQ0FnSUNOaXViXzdBRRAB,Atlanta,en,746
"I came here today and got a rib tip dinner with Mac and cheese and collard greens, a rib dinner with Mac and cheese and baked beans and 2 peach cobbler egg rolls. LET ME TELL YOU SOMETHING… that food was so good. They can get my money any day & not to mention it was super affordable..I love eating and they definitely hit the spot for sureeeee.  this was my first time here and I will be back. The lady at the front taking my order was very friendly and welcoming, I even added on the dessert at the end and it wasn’t any issues. My food was ready in like 10 minutes TOPS. The rib tips are tender and cooked with loveeeee, the greens were amazing and the Mac and cheese is good too. I HAVE NO COMPLAINTS, only a full stomach ",ChZDSUhNMG9nS0VJQ0FnSURENUxHdEh3EAE,Atlanta,en,751
"Great food, great service. Was super hungry after my flight and very happy I made the decision to eat here!",ChZDSUhNMG9nS0VJQ0FnSUQ5d3QyaUdnEAE,Atlanta,en,756
This subway is ridiculous they are overpriced!! A 6 inch Turkey sub is $9.99! This same sandwich at another location $6.49!,ChdDSUhNMG9nS0VJQ0FnSUNaOF9MaWp3RRAB,Atlanta,en,763
Great customer service very nice people not stingy with the vegetables,ChZDSUhNMG9nS0VJQ0FnSUNwbGV2X1RBEAE,Atlanta,en,767
Don't order chicken sandwich without saying lite mayo,ChdDSUhNMG9nS0VJQ0FnSUQ5b3Z1QnlnRRAB,Atlanta,en,771
Must go again!,ChZDSUhNMG9nS0VJQ0FnSUR4ZzlxNE1BEAE,Atlanta,en,797
The service was helpful,ChdDSUhNMG9nS0VJQ0FnSUNJb3F6V2tBRRAB,Atlanta,en,800
Awful customer service! The servers/cashiers are always in a bad mood. The place is too expensive and the food isn’t that good,ChdDSUhNMG9nS0VJQ0FnSURaanIycWdnRRAB,Atlanta,en,818
Not worth the money. Placed a call in order only to pull up and find out everything is a La carte so my two wing combos were $50. I got 7 onion rings for $6. Go somewhere where you can get an actual wing combo instead of this place trying to price gouge you. I won’t be back.,ChZDSUhNMG9nS0VJQ0FnSUNwbW9uOWR3EAE,Atlanta,en,822
"Ordered through UberEats, the food is always so delicious! Thanks for a tasty meal!",ChZDSUhNMG9nS0VJQ0FnSUNqcGFXWVRBEAE,Atlanta,en,827
The aroma confronts,ChZDSUhNMG9nS0VJQ0FnSUREcG9tRmJREAE,Atlanta,en,830
Very rude lady at front desk.,ChdDSUhNMG9nS0VJQ0FnSUNsN29uYnpRRRAB,Atlanta,en,849
Best fish in Atlanta. I promise you. Never had an issue . Great food every time. ,ChdDSUhNMG9nS0VJQ0FnSURELWJHcHJ3RRAB,Atlanta,en,872
I went to jason’s deli yesterday around 7 am dine in and I would like to recognize the staff and how clean it was in there. I ask to speak with the manager I can’t remember her name but she was very nice and  she also brought my food to the table. I will be back.,ChZDSUhNMG9nS0VJQ0FnSUNEejZheUl3EAE,Atlanta,en,885
I live not for from I have been wanting to try the food today was my first time me and my coworkers the prices are ridiculous. Ridiculous.to high in this black neighborhood the have a sign on the front door stating a special for $6.99 to draw you in but what people don’t know it’s one piece of fish  with fries  so just ordered the SURPREME fish sandwich the fish tasted as if it been frozen for quit some time. I come past here every day Now I see why it’s always empty all so at the counter on the glass oysters was $32 for a dinner Omg  and the other prices the kids that was working there said the the prices were incorrect and for meI said Wow  take me to the food  was horrible. My coworker bought horrible. I love salmon.a catfish sandwich two piece but it turned out to be nuggets made into a sandwich I know that their in business but your over priced. I also notice the gallon of tea when I was getting my can soda the tea was priced at $75 cash and $80 credit bee my mind well we all said you got once but never again everyone who came in once they seen the prices the left. You are a big pier I never told them any thing about how your food was it was garbage  for sure I had to edit my review after you came back with the lies you have kids working with no!!!! Hair nets I could say more I was being easy the first time you will never get my business and like everyone says your over priced in that area stop your lies complements here ever do you lie in my coworker did you catfish? Tell us a cat nuggets,ChZDSUhNMG9nS0VJQ0FnSURkay1xNGJ3EAE,Atlanta,en,901
good and hot,ChZDSUhNMG9nS0VJQ0FnSUNOMGNpZ2JnEAE,Atlanta,en,908
They have terrible costumer services when the owners are not there the worst attitude from the servers and cashier,ChZDSUhNMG9nS0VJQ0FnSUQ5MzU3TWFREAE,Atlanta,en,919
"They treat u nice, like family. The food is EXCELLENT! I'm talking flavors and portions. Has a lot of other restaurants beat in those 2 departments. Eat here. All my friends who tried it liked it too!!!",ChZDSUhNMG9nS0VJQ0FnSUNWMWNIc1hnEAE,Atlanta,en,927
"I'm actually impressed with the presentation of the plate. I honestly couldn't help but start to eat it before I snapped a photo, but the overall was on point! I'm the first to order this secret menu item, but it won't be secret for long. Stuffy Chicken & Shrimp Nachos, a definite must have, and it only took about 12-15 minutes.

My girl has the Bacon BBQ Dawg and it was so good, I can't provide a picture for it.

The cheese fries tops it's off, with this strawberry banana pudding 

I APPROVE. ",ChZDSUhNMG9nS0VJQ0FnSUQ5eC1YSURREAE,Atlanta,en,936
Ordered the chicken bites box. The chicken bites looked like fried okra.  Old hard bites not worth my $6.++. Never ever intend going back to this location.  I'd rather run thru Hell with a can of gasoline ,ChZDSUhNMG9nS0VJQ0FnSUROdWRfcUhREAE,Atlanta,en,945
great black owned restaurant. The owner is very hands on. he greet you. very pleasant.  food A1,ChZDSUhNMG9nS0VJQ0FnSUNqM05EMUR3EAE,Atlanta,en,950
Very Unprofessional and rude staff .....my order took too long to make almost 20 minutes because they were too busy gossipping and running their mouths when I finally got my order it was wrong and cold with no condiments no straws and cup holders for my drinks I had to tell the cashier to give me one and do redo my order....smh this Wendy's is very ghetto and I definitely won't be eating here again they need to fire the management and staff....,ChdDSUhNMG9nS0VJQ0FnSUNpMXZ2OHdBRRAB,Atlanta,en,971
As soon as your entered you’re greeted politely. The menu is easy to read and vast. The customer service is friendly and the food is bussin’. The shrimp cheesesteak was flavorful and delicious. 2 people could split it unless you’re like me and greedy.,ChZDSUhNMG9nS0VJQ0FnSUM1NDdLdVJnEAE,Atlanta,en,981
We came because our son heard good reviews and we were looking for something different. The chicken pasta with broccoli was delicious and cooked to perfection. Tastes way better than Olive Garden 🤗. The garlic bread was hot. My and family and I will be back.,ChdDSUhNMG9nS0VJQ0FnSUNqcG9tWTdRRRAB,Atlanta,en,983
Food was terrible spent over $70 and it was not worth it…I had three dinner 2 fried chicken plates with rice and Mac and Cheese chicken was dry rice was hard Mac was ok.3rd plate was smothered cube steak which was tasty rice was dry yams was omg NOOO dressing broke my heart nasty and them collard greens was disgusting..ONLY THING WAS GOOD WAS THE CUBE STEAK AND THE PEACH LEMONADE,ChZDSUhNMG9nS0VJQ0FnSUREZ01Yc0ZnEAE,Atlanta,en,1028
